id,name,state,created_at,updated_at,url,tags,summary._runtime,summary._step,summary._timestamp,summary._wandb,summary.actor_loss,summary.critic1_loss,summary.critic2_loss,summary.eval/return,summary.step,metadata.os,metadata.python,metadata.startedAt,metadata.args,metadata.program,metadata.codePath,metadata.codePathLocal,metadata.git.remote,metadata.git.commit,metadata.email,metadata.root,metadata.host,metadata.executable,metadata.cpu_count,metadata.cpu_count_logical,metadata.gpu,metadata.gpu_count,metadata.disk./.total,metadata.disk./.used,metadata.memory.total,metadata.gpu_nvidia,metadata.cudaVersion,metadata.writerId,summary.reward_model_loss
968x4q13,rl_p2_hidden_vel_tr_seed42,finished,2026-04-22T13:50:33Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/968x4q13,,602.0,4.0,1776866437.359926,{'runtime': 602},-50.86019134521485,16.705730438232422,16.416759490966797,144.1806511203835,50000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T13:50:33.174321Z,"['experiment.name=rl_p2_hidden_vel_tr_seed42', 'agent=td3_transformer', 'env=hopper_hidden_vel', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301624320,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,5tt3vnh559m5rqpn0hdraekhakzw2p3q,
gayoye1k,rl_p2_noise01_mlp_seed42,finished,2026-04-22T14:00:44Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/gayoye1k,,201.0,4.0,1776866646.6403513,{'runtime': 201},-77.14628601074219,42.516639709472656,44.148887634277344,233.45739947339297,50000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T14:00:43.550116Z,"['experiment.name=rl_p2_noise01_mlp_seed42', 'agent=td3_mlp', 'env=hopper_noisy', 'env.noise_sigma=0.1', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301648896,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,g2su6e9lxjmp2hmss4yf7nse3kargo5v,
n8i3937p,rl_p2_noise01_tr_seed42,finished,2026-04-22T14:04:12Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/n8i3937p,,615.0,4.0,1776867268.4687655,{'runtime': 615},-68.99246215820312,83.64757537841797,85.24705505371094,160.095509967638,50000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T14:04:11.897732Z,"['experiment.name=rl_p2_noise01_tr_seed42', 'agent=td3_transformer', 'env=hopper_noisy', 'env.noise_sigma=0.1', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301665280,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,wlcsceo2ulx5qlw0vrirg08dhpr6xdyk,
rar3a5wx,rl_p2_noise03_mlp_seed42,finished,2026-04-22T14:14:34Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/rar3a5wx,,207.0,4.0,1776867482.1706543,{'runtime': 207},-63.0456657409668,92.66458892822266,91.92874145507812,179.8487813797805,50000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T14:14:34.071373Z,"['experiment.name=rl_p2_noise03_mlp_seed42', 'agent=td3_mlp', 'env=hopper_noisy', 'env.noise_sigma=0.3', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301677568,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,5uha8x9os4mm7h1jy8rccsmevc1qnpzi,
rfpsz7dw,rl_p2_noise03_tr_seed42,finished,2026-04-22T14:18:11Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/rfpsz7dw,,612.0,4.0,1776868105.0783842,{'runtime': 612},-62.54875183105469,32.25544738769531,32.429744720458984,136.75046034644504,50000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T14:18:10.668764Z,"['experiment.name=rl_p2_noise03_tr_seed42', 'agent=td3_transformer', 'env=hopper_noisy', 'env.noise_sigma=0.3', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301693952,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,9bk5tp2cacu7fpgpnd2nwauxamiacphm,
c2ie2znq,rl_p2_delay10_mlp_seed42,finished,2026-04-22T14:28:37Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/c2ie2znq,,204.0,4.0,1776868323.639806,{'runtime': 204},-115.13109588623048,82.10487365722656,89.82546997070312,268.0135019949664,50000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T14:28:36.286611Z,"['experiment.name=rl_p2_delay10_mlp_seed42', 'agent=td3_mlp', 'env=hopper_delayed', 'env.delay_k=10', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301710336,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,lf31wphibt7r2h19oognt9e69u9nrkcq,
2bi1uj75,rl_p2_delay10_tr_seed42,finished,2026-04-22T14:32:24Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/2bi1uj75,,610.0,4.0,1776868968.7750084,{'runtime': 610},-95.7189483642578,53.35237121582031,59.17250442504883,176.36236730176455,50000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T14:32:17.324952Z,"['experiment.name=rl_p2_delay10_tr_seed42', 'agent=td3_transformer', 'env=hopper_delayed', 'env.delay_k=10', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301726720,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,0bjm3cf5cv8o21wtvpfc81i217hurt4b,
ebsd85i0,rl_p2_delay30_mlp_seed42,crashed,2026-04-22T14:43:24Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/ebsd85i0,,126.267046412,3.0,1776869131.526384,{'runtime': 126},-56.71881866455078,19.01526260375977,18.93299865722656,112.15904283288648,40000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-22T14:43:23.811184Z,"['experiment.name=rl_p2_delay30_mlp_seed42', 'agent=td3_mlp', 'env=hopper_delayed', 'env.delay_k=30', 'seed=42', 'total_steps=50000', 'eval_interval=10000', 'eval_episodes=5']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,e2eb4981f50b,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354301743104,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-f7afd0ca-6094-30db-dce4-fb9e02e52524'}]",13.0,cuvxq54g157x49w1gintgvl25w8m62ii,
yreu27b3,rl_p1_mlp_seed42,finished,2026-04-23T11:13:41Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/yreu27b3,,41.0,2.0,1776942863.7987273,{'runtime': 41},-19.404035568237305,3.84442400932312,3.783200263977051,171.87156241812735,30000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-23T11:13:41.322870Z,"['experiment.name=rl_p1_mlp_seed42', 'agent=td3_mlp', 'env=hopper_full', 'seed=42', 'total_steps=30000', 'eval_interval=10000', 'eval_episodes=3']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,ea70b4f74d61,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354347704320,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-d3bcea19-cb61-6605-4f3b-a26799e165e2'}]",13.0,7n51idio0rgv4hm6tpityd9lwi452atu,
p2ullvoy,rl_p1_mlp_seed43,crashed,2026-04-23T11:14:28Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/p2ullvoy,,,,,,,,,,,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-23T11:14:28.333775Z,"['experiment.name=rl_p1_mlp_seed43', 'agent=td3_mlp', 'env=hopper_full', 'seed=43', 'total_steps=30000', 'eval_interval=10000', 'eval_episodes=3']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,e63c6b8ced3b9ac1175309d213794914bbe57a70,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,ea70b4f74d61,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354347724800,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-d3bcea19-cb61-6605-4f3b-a26799e165e2'}]",13.0,93b4n914c1z6p9k5l7wza6qoj0x452wz,
i9cgwfmq,rl_p1_mlp_seed42,finished,2026-04-23T14:58:27Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/i9cgwfmq,,6311.0,99.0,1776962619.66331,{'runtime': 6311},-264.1236572265625,347.1070251464844,344.4677734375,3498.5118608169737,1000000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-23T14:58:26.726708Z,"['experiment.name=rl_p1_mlp_seed42', 'agent=td3_mlp', 'env=hopper_full', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,5c97f28002b87ca8059975e1df765e2be02bc691,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,2e35be65103d,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354337558528,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-46b823f0-83eb-22f9-9219-4e57d2f0b98d'}]",13.0,l5igfj3nbvl9cmv4cleaxj0nqjklr5ns,
61ie333i,rl_p1_mlp_seed43,finished,2026-04-23T16:43:45Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/61ie333i,,6252.0,99.0,1776968878.246418,{'runtime': 6252},-265.01025390625,6.365211486816406,7.389599323272705,3003.080134146767,1000000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-23T16:43:45.156128Z,"['experiment.name=rl_p1_mlp_seed43', 'agent=td3_mlp', 'env=hopper_full', 'seed=43', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,5c97f28002b87ca8059975e1df765e2be02bc691,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,2e35be65103d,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354337624064,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-46b823f0-83eb-22f9-9219-4e57d2f0b98d'}]",13.0,9rr6yylza3hxd74ipxrmcb2ipwfqjfit,
0lfx80yy,rl_p1_mlp_seed44,finished,2026-04-23T18:28:04Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/0lfx80yy,,6364.0,99.0,1776975249.839468,{'runtime': 6364},-290.4842529296875,2.7553820610046387,3.15539026260376,3482.113895258244,1000000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-23T18:28:03.490283Z,"['experiment.name=rl_p1_mlp_seed44', 'agent=td3_mlp', 'env=hopper_full', 'seed=44', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,5c97f28002b87ca8059975e1df765e2be02bc691,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,2e35be65103d,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354337689600,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-46b823f0-83eb-22f9-9219-4e57d2f0b98d'}]",13.0,cyvf7qpet0u9316564y77x52b6wms224,
97mob94m,rl_p1_tr_L4_seed42,crashed,2026-04-23T20:14:15Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/97mob94m,,10949.654637279,66.0,1776986205.9377,{'runtime': 10949},-229.21934509277344,317.5955810546875,325.86041259765625,1115.1105902029944,670000.0,Linux-6.6.113+-x86_64-with-glibc2.35,CPython 3.12.12,2026-04-23T20:14:15.200436Z,"['experiment.name=rl_p1_tr_L4_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=4', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,5c97f28002b87ca8059975e1df765e2be02bc691,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,2e35be65103d,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354337755136,33662472192,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-46b823f0-83eb-22f9-9219-4e57d2f0b98d'}]",13.0,qymdj7ycmcfrhihh5cpd20tugkphzydi,
orduqlzt,rl_p1_mlp_seed42,finished,2026-05-23T09:21:36Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/orduqlzt,final,6545.0,99.0,1779534640.7321236,{'runtime': 6545},-267.57373046875,3.599903345108032,2.9041478633880615,1364.187159304288,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-23T09:21:35.562331Z,"['experiment.name=rl_p1_mlp_seed42', 'agent=td3_mlp', 'env=hopper_full', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,ff6ffa52d7fcc12f9cac2ec7cd9fd88214aabba6,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,88b06f07ace7,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354335027200,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-946c9aae-45ec-77be-7dbd-42a830fe73ee'}]",13.0,elnan5lcgay89xtw586rnzm7xhhocz97,
12tb4cex,rl_p1_mlp_seed43,finished,2026-05-23T11:10:50Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/12tb4cex,final,6636.0,99.0,1779541285.5603523,{'runtime': 6636},-251.4056854248047,13.094696044921877,9.426986694335938,1004.2952373299988,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-23T11:10:49.593709Z,"['experiment.name=rl_p1_mlp_seed43', 'agent=td3_mlp', 'env=hopper_full', 'seed=43', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,ff6ffa52d7fcc12f9cac2ec7cd9fd88214aabba6,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,88b06f07ace7,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354335092736,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-946c9aae-45ec-77be-7dbd-42a830fe73ee'}]",13.0,74dy9qo6joi5wi28fopwsvaucpq3hyx2,
xe1bvoqz,rl_p1_mlp_seed44,finished,2026-05-23T13:01:35Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/xe1bvoqz,final,6757.0,99.0,1779548051.3898182,{'runtime': 6757},-272.08197021484375,8.303892135620117,7.722906112670898,3540.1568595195276,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-23T13:01:34.495390Z,"['experiment.name=rl_p1_mlp_seed44', 'agent=td3_mlp', 'env=hopper_full', 'seed=44', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,ff6ffa52d7fcc12f9cac2ec7cd9fd88214aabba6,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,88b06f07ace7,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354335154176,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-946c9aae-45ec-77be-7dbd-42a830fe73ee'}]",13.0,yepe09xow4wlz11tdowsdufyo7005ao1,
mcms0oxw,rl_p1_tr_L4_seed42,crashed,2026-05-23T14:54:21Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/mcms0oxw,final,14051.477708583,76.0,1779562112.8472834,{'runtime': 14051},-247.50408935546875,170.06625366210938,217.2727813720703,2639.408477529377,770000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-23T14:54:20.642446Z,"['experiment.name=rl_p1_tr_L4_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=4', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,ff6ffa52d7fcc12f9cac2ec7cd9fd88214aabba6,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,88b06f07ace7,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354335219712,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-946c9aae-45ec-77be-7dbd-42a830fe73ee'}]",13.0,bk6cipy2oc2k7sc6hw0ytby4om1pe73o,
k4mmxrji,rl_p1_tr_L4_seed42,finished,2026-05-23T20:03:28Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/k4mmxrji,final,18138.0,99.0,1779584745.5313644,{'runtime': 18138},-284.6142578125,6.247485637664795,6.067407608032227,3509.886390875466,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-23T20:03:26.483824Z,"['experiment.name=rl_p1_tr_L4_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=4', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,4cb94c9d4736b20505f007a62ee195cb9d033387,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,89e5c9e10881,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354297458688,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-37688a17-2334-9a1e-07af-2bf3d0b999df'}]",13.0,12prrt9fqpr8ancav08p0j2odc36ecth,
jcs1nkci,rl_p1_tr_L8_seed42,finished,2026-05-24T01:05:56Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/jcs1nkci,final,20459.0,99.0,1779605214.4025524,{'runtime': 20459},-271.034423828125,3.0128746032714844,13.260913848876951,1778.7899750394238,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-24T01:05:55.670141Z,"['experiment.name=rl_p1_tr_L8_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=8', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,4cb94c9d4736b20505f007a62ee195cb9d033387,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,89e5c9e10881,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354297589760,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-37688a17-2334-9a1e-07af-2bf3d0b999df'}]",13.0,pae76samvayj20sdss0netidrbv9sdzl,
